loc,cases,deaths,date,region
BUKIDNON,23,0,4/9/2017,Region X 
BUKIDNON,17,0,4/16/2017,Region X 
BUKIDNON,26,0,4/23/2017,Region X 
BUKIDNON,33,0,4/30/2017,Region X 
BUKIDNON,41,0,5/7/2017,Region X 
BUKIDNON,36,0,5/14/2017,Region X 
BUKIDNON,40,0,5/21/2017,Region X 
BUKIDNON,41,0,5/28/2017,Region X 
BUKIDNON,38,0,6/4/2017,Region X 
BUKIDNON,46,0,6/11/2017,Region X 
BUKIDNON,58,0,6/18/2017,Region X 
BUKIDNON,48,0,6/25/2017,Region X 
BUKIDNON,47,0,7/2/2017,Region X 
BUKIDNON,57,0,7/9/2017,Region X 
BUKIDNON,36,0,7/16/2017,Region X 
BUKIDNON,36,0,7/23/2017,Region X 
BUKIDNON,46,0,7/30/2017,Region X 
BUKIDNON,542,2,8/6/2017,Region X 
BUKIDNON,60,0,8/13/2017,Region X 
BUKIDNON,78,0,8/20/2017,Region X 
BUKIDNON,60,0,8/27/2017,Region X 
BUKIDNON,64,0,9/10/2017,Region X 
BUKIDNON,32,0,9/24/2017,Region X 
BUKIDNON,35,0,10/8/2017,Region X 
BUKIDNON,23,0,10/22/2017,Region X 
BUKIDNON,27,1,11/5/2017,Region X 
BUKIDNON,35,0,11/19/2017,Region X 
BUKIDNON,30,0,11/26/2017,Region X 
BUKIDNON,46,0,12/3/2017,Region X 
BUKIDNON,35,0,12/10/2017,Region X 
BUKIDNON,30,0,12/17/2017,Region X 
BUKIDNON,24,0,12/24/2017,Region X 
BUKIDNON,12,0,12/31/2017,Region X 
BUKIDNON,0,42,9/3/2017,Region X 
BUKIDNON,0,44,9/17/2017,Region X 
BUKIDNON,0,37,10/1/2017,Region X 
BUKIDNON,1,20,10/15/2017,Region X 
BUKIDNON,0,39,10/29/2017,Region X 
 CAGAYAN DE ORO CITY,68,0,1/8/2017,Region X 
 CAGAYAN DE ORO CITY,41,0,1/15/2017,Region X 
 CAGAYAN DE ORO CITY,38,0,1/22/2017,Region X 
 CAGAYAN DE ORO CITY,47,0,1/29/2017,Region X 
 CAGAYAN DE ORO CITY,42,1,2/5/2017,Region X 
 CAGAYAN DE ORO CITY,37,0,2/12/2017,Region X 
 CAGAYAN DE ORO CITY,22,1,2/19/2017,Region X 
 CAGAYAN DE ORO CITY,27,0,2/26/2017,Region X 
 CAGAYAN DE ORO CITY,25,0,3/5/2017,Region X 
 CAGAYAN DE ORO CITY,16,0,3/12/2017,Region X 
 CAGAYAN DE ORO CITY,21,0,3/19/2017,Region X 
 CAGAYAN DE ORO CITY,31,0,3/26/2017,Region X 
 CAGAYAN DE ORO CITY,28,0,4/2/2017,Region X 
 CAGAYAN DE ORO CITY,20,0,4/9/2017,Region X 
 CAGAYAN DE ORO CITY,12,0,4/16/2017,Region X 
 CAGAYAN DE ORO CITY,18,0,4/23/2017,Region X 
 CAGAYAN DE ORO CITY,8,0,4/30/2017,Region X 
 CAGAYAN DE ORO CITY,14,0,5/7/2017,Region X 
 CAGAYAN DE ORO CITY,16,0,5/14/2017,Region X 
 CAGAYAN DE ORO CITY,21,0,5/21/2017,Region X 
 CAGAYAN DE ORO CITY,27,0,5/28/2017,Region X 
 CAGAYAN DE ORO CITY,16,0,6/4/2017,Region X 
 CAGAYAN DE ORO CITY,20,0,6/11/2017,Region X 
 CAGAYAN DE ORO CITY,29,0,6/18/2017,Region X 
 CAGAYAN DE ORO CITY,30,0,6/25/2017,Region X 
 CAGAYAN DE ORO CITY,47,0,7/2/2017,Region X 
 CAGAYAN DE ORO CITY,45,0,7/9/2017,Region X 
 CAGAYAN DE ORO CITY,59,0,7/16/2017,Region X 
 CAGAYAN DE ORO CITY,44,0,7/23/2017,Region X 
 CAGAYAN DE ORO CITY,59,0,7/30/2017,Region X 
 CAGAYAN DE ORO CITY,93,1,8/6/2017,Region X 
 CAGAYAN DE ORO CITY,74,0,8/13/2017,Region X 
 CAGAYAN DE ORO CITY,61,1,8/20/2017,Region X 
 CAGAYAN DE ORO CITY,52,0,8/27/2017,Region X 
 CAGAYAN DE ORO CITY,36,0,9/10/2017,Region X 
 CAGAYAN DE ORO CITY,31,0,9/24/2017,Region X 
 CAGAYAN DE ORO CITY,36,0,10/8/2017,Region X 
 CAGAYAN DE ORO CITY,35,0,10/22/2017,Region X 
 CAGAYAN DE ORO CITY,21,0,11/5/2017,Region X 
 CAGAYAN DE ORO CITY,32,0,11/19/2017,Region X 
 CAGAYAN DE ORO CITY,20,0,11/26/2017,Region X 
 CAGAYAN DE ORO CITY,31,0,12/3/2017,Region X 
 CAGAYAN DE ORO CITY,31,0,12/10/2017,Region X 
 CAGAYAN DE ORO CITY,14,0,12/17/2017,Region X 
 CAGAYAN DE ORO CITY,16,0,12/24/2017,Region X 
 CAGAYAN DE ORO CITY,2,0,12/31/2017,Region X 
 CAGAYAN DE ORO CITY,1,38,9/3/2017,Region X 
 CAGAYAN DE ORO CITY,0,38,9/17/2017,Region X 
 CAGAYAN DE ORO CITY,0,21,10/1/2017,Region X 
 CAGAYAN DE ORO CITY,0,26,10/15/2017,Region X 
 CAGAYAN DE ORO CITY,0,20,10/29/2017,Region X 
CAMIGUIN,10,0,1/8/2017,Region X 
CAMIGUIN,9,0,1/15/2017,Region X 
CAMIGUIN,6,0,1/22/2017,Region X 
CAMIGUIN,6,0,1/29/2017,Region X 
CAMIGUIN,7,0,2/5/2017,Region X 
CAMIGUIN,3,0,2/12/2017,Region X 
CAMIGUIN,5,0,2/19/2017,Region X 
CAMIGUIN,3,0,2/26/2017,Region X 
CAMIGUIN,5,0,3/5/2017,Region X 
CAMIGUIN,4,0,3/12/2017,Region X 
CAMIGUIN,1,0,3/19/2017,Region X 
CAMIGUIN,2,0,3/26/2017,Region X 
CAMIGUIN,11,0,4/2/2017,Region X 
CAMIGUIN,1,0,4/9/2017,Region X 
CAMIGUIN,0,0,4/16/2017,Region X 
CAMIGUIN,2,0,4/23/2017,Region X 
CAMIGUIN,2,0,4/30/2017,Region X 
CAMIGUIN,0,0,5/7/2017,Region X 
CAMIGUIN,2,0,5/14/2017,Region X 
CAMIGUIN,0,0,5/21/2017,Region X 
CAMIGUIN,0,0,5/28/2017,Region X 
CAMIGUIN,2,0,6/4/2017,Region X 
CAMIGUIN,0,0,6/11/2017,Region X 
CAMIGUIN,0,0,6/18/2017,Region X 
CAMIGUIN,0,0,6/25/2017,Region X 
CAMIGUIN,1,0,7/2/2017,Region X 
CAMIGUIN,1,0,7/9/2017,Region X 
CAMIGUIN,0,0,7/16/2017,Region X 
CAMIGUIN,1,0,7/23/2017,Region X 
CAMIGUIN,2,0,7/30/2017,Region X 
CAMIGUIN,4,0,8/6/2017,Region X 
CAMIGUIN,3,0,8/13/2017,Region X 
CAMIGUIN,6,0,8/20/2017,Region X 
CAMIGUIN,2,0,8/27/2017,Region X 
CAMIGUIN,2,0,9/10/2017,Region X 
CAMIGUIN,0,0,9/24/2017,Region X 
CAMIGUIN,3,0,10/8/2017,Region X 
CAMIGUIN,0,0,10/22/2017,Region X 
CAMIGUIN,2,0,11/5/2017,Region X 
CAMIGUIN,1,0,11/19/2017,Region X 
CAMIGUIN,0,0,11/26/2017,Region X 
CAMIGUIN,0,0,12/3/2017,Region X 
CAMIGUIN,0,0,12/10/2017,Region X 
CAMIGUIN,0,0,12/17/2017,Region X 
CAMIGUIN,0,0,12/24/2017,Region X 
CAMIGUIN,0,0,12/31/2017,Region X 
CAMIGUIN,0,0,9/3/2017,Region X 
CAMIGUIN,0,1,9/17/2017,Region X 
CAMIGUIN,0,1,10/1/2017,Region X 
CAMIGUIN,0,0,10/15/2017,Region X 
CAMIGUIN,0,1,10/29/2017,Region X 
ILIGAN CITY,37,1,1/8/2017,Region X 
ILIGAN CITY,43,1,1/15/2017,Region X 
ILIGAN CITY,42,0,1/22/2017,Region X 
ILIGAN CITY,17,0,1/29/2017,Region X 
ILIGAN CITY,17,0,2/5/2017,Region X 
ILIGAN CITY,17,0,2/12/2017,Region X 
ILIGAN CITY,20,0,2/19/2017,Region X 
ILIGAN CITY,14,0,2/26/2017,Region X 
ILIGAN CITY,9,0,3/5/2017,Region X 
ILIGAN CITY,8,0,3/12/2017,Region X 
ILIGAN CITY,15,0,3/19/2017,Region X 
ILIGAN CITY,11,0,3/26/2017,Region X 
ILIGAN CITY,8,0,4/2/2017,Region X 
ILIGAN CITY,12,0,4/9/2017,Region X 
ILIGAN CITY,4,0,4/16/2017,Region X 
ILIGAN CITY,4,0,4/23/2017,Region X 
ILIGAN CITY,7,1,4/30/2017,Region X 
ILIGAN CITY,3,0,5/7/2017,Region X 
ILIGAN CITY,3,0,5/14/2017,Region X 
ILIGAN CITY,2,0,5/21/2017,Region X 
ILIGAN CITY,2,0,5/28/2017,Region X 
ILIGAN CITY,2,0,6/4/2017,Region X 
ILIGAN CITY,4,0,6/11/2017,Region X 
ILIGAN CITY,2,0,6/18/2017,Region X 
ILIGAN CITY,1,0,6/25/2017,Region X 
ILIGAN CITY,2,0,7/2/2017,Region X 
ILIGAN CITY,4,0,7/9/2017,Region X 
ILIGAN CITY,4,0,7/16/2017,Region X 
ILIGAN CITY,3,0,7/23/2017,Region X 
ILIGAN CITY,8,0,7/30/2017,Region X 
ILIGAN CITY,13,0,8/6/2017,Region X 
ILIGAN CITY,4,0,8/13/2017,Region X 
ILIGAN CITY,4,0,8/20/2017,Region X 
ILIGAN CITY,9,0,8/27/2017,Region X 
ILIGAN CITY,5,0,9/10/2017,Region X 
ILIGAN CITY,23,0,9/24/2017,Region X 
ILIGAN CITY,4,0,10/8/2017,Region X 
ILIGAN CITY,3,0,10/22/2017,Region X 
ILIGAN CITY,2,0,11/5/2017,Region X 
ILIGAN CITY,2,0,11/19/2017,Region X 
ILIGAN CITY,2,0,11/26/2017,Region X 
ILIGAN CITY,12,0,12/3/2017,Region X 
ILIGAN CITY,7,0,12/10/2017,Region X 
ILIGAN CITY,7,0,12/17/2017,Region X 
ILIGAN CITY,4,0,12/24/2017,Region X 
ILIGAN CITY,0,0,12/31/2017,Region X 
ILIGAN CITY,0,2,9/3/2017,Region X 
ILIGAN CITY,0,4,9/17/2017,Region X 
ILIGAN CITY,0,4,10/1/2017,Region X 
ILIGAN CITY,0,2,10/15/2017,Region X 
ILIGAN CITY,0,5,10/29/2017,Region X 
LANAO DEL NORTE,32,0,1/8/2017,Region X 
LANAO DEL NORTE,27,0,1/15/2017,Region X 
LANAO DEL NORTE,20,0,1/22/2017,Region X 
LANAO DEL NORTE,17,0,1/29/2017,Region X 
LANAO DEL NORTE,10,0,2/5/2017,Region X 
LANAO DEL NORTE,8,0,2/12/2017,Region X 
LANAO DEL NORTE,5,0,2/19/2017,Region X 
LANAO DEL NORTE,9,0,2/26/2017,Region X 
LANAO DEL NORTE,3,0,3/5/2017,Region X 
LANAO DEL NORTE,2,0,3/12/2017,Region X 
LANAO DEL NORTE,6,1,3/19/2017,Region X 
LANAO DEL NORTE,7,0,3/26/2017,Region X 
LANAO DEL NORTE,5,0,4/2/2017,Region X 
LANAO DEL NORTE,6,0,4/9/2017,Region X 
LANAO DEL NORTE,7,0,4/16/2017,Region X 
LANAO DEL NORTE,11,0,4/23/2017,Region X 
LANAO DEL NORTE,3,0,4/30/2017,Region X 
LANAO DEL NORTE,6,1,5/7/2017,Region X 
LANAO DEL NORTE,6,0,5/14/2017,Region X 
LANAO DEL NORTE,4,0,5/21/2017,Region X 
LANAO DEL NORTE,5,0,5/28/2017,Region X 
LANAO DEL NORTE,2,0,6/4/2017,Region X 
LANAO DEL NORTE,6,0,6/11/2017,Region X 
LANAO DEL NORTE,3,0,6/18/2017,Region X 
LANAO DEL NORTE,4,0,6/25/2017,Region X 
LANAO DEL NORTE,1,0,7/2/2017,Region X 
LANAO DEL NORTE,6,0,7/9/2017,Region X 
LANAO DEL NORTE,6,0,7/16/2017,Region X 
LANAO DEL NORTE,4,0,7/23/2017,Region X 
LANAO DEL NORTE,6,0,7/30/2017,Region X 
LANAO DEL NORTE,10,0,8/6/2017,Region X 
LANAO DEL NORTE,4,0,8/13/2017,Region X 
LANAO DEL NORTE,11,0,8/20/2017,Region X 
LANAO DEL NORTE,8,0,8/27/2017,Region X 
LANAO DEL NORTE,10,0,9/10/2017,Region X 
LANAO DEL NORTE,2,0,9/24/2017,Region X 
LANAO DEL NORTE,1,0,10/8/2017,Region X 
LANAO DEL NORTE,5,0,10/22/2017,Region X 
LANAO DEL NORTE,7,0,11/5/2017,Region X 
LANAO DEL NORTE,3,0,11/19/2017,Region X 
LANAO DEL NORTE,5,0,11/26/2017,Region X 
LANAO DEL NORTE,6,0,12/3/2017,Region X 
LANAO DEL NORTE,2,0,12/10/2017,Region X 
LANAO DEL NORTE,4,0,12/17/2017,Region X 
LANAO DEL NORTE,3,0,12/24/2017,Region X 
LANAO DEL NORTE,0,0,12/31/2017,Region X 
LANAO DEL NORTE,0,4,9/3/2017,Region X 
LANAO DEL NORTE,0,4,9/17/2017,Region X 
LANAO DEL NORTE,0,2,10/1/2017,Region X 
LANAO DEL NORTE,0,6,10/15/2017,Region X 
LANAO DEL NORTE,0,3,10/29/2017,Region X 
MISAMIS OCCIDENTAL,37,0,1/8/2017,Region X 
MISAMIS OCCIDENTAL,33,0,1/15/2017,Region X 
MISAMIS OCCIDENTAL,29,0,1/22/2017,Region X 
MISAMIS OCCIDENTAL,25,0,1/29/2017,Region X 
MISAMIS OCCIDENTAL,37,0,2/5/2017,Region X 
MISAMIS OCCIDENTAL,26,0,2/12/2017,Region X 
MISAMIS OCCIDENTAL,15,0,2/19/2017,Region X 
MISAMIS OCCIDENTAL,21,0,2/26/2017,Region X 
MISAMIS OCCIDENTAL,25,0,3/5/2017,Region X 
MISAMIS OCCIDENTAL,20,0,3/12/2017,Region X 
MISAMIS OCCIDENTAL,27,0,3/19/2017,Region X 
MISAMIS OCCIDENTAL,21,0,3/26/2017,Region X 
MISAMIS OCCIDENTAL,17,0,4/2/2017,Region X 
MISAMIS OCCIDENTAL,18,0,4/9/2017,Region X 
MISAMIS OCCIDENTAL,17,0,4/16/2017,Region X 
MISAMIS OCCIDENTAL,16,0,4/23/2017,Region X 
MISAMIS OCCIDENTAL,7,1,4/30/2017,Region X 
MISAMIS OCCIDENTAL,10,0,5/7/2017,Region X 
MISAMIS OCCIDENTAL,12,0,5/14/2017,Region X 
MISAMIS OCCIDENTAL,10,0,5/21/2017,Region X 
MISAMIS OCCIDENTAL,10,0,5/28/2017,Region X 
MISAMIS OCCIDENTAL,9,0,6/4/2017,Region X 
MISAMIS OCCIDENTAL,29,0,6/11/2017,Region X 
MISAMIS OCCIDENTAL,24,0,6/18/2017,Region X 
MISAMIS OCCIDENTAL,18,0,6/25/2017,Region X 
MISAMIS OCCIDENTAL,15,0,7/2/2017,Region X 
MISAMIS OCCIDENTAL,17,0,7/9/2017,Region X 
MISAMIS OCCIDENTAL,15,0,7/16/2017,Region X 
MISAMIS OCCIDENTAL,10,0,7/23/2017,Region X 
MISAMIS OCCIDENTAL,19,1,7/30/2017,Region X 
MISAMIS OCCIDENTAL,26,0,8/6/2017,Region X 
MISAMIS OCCIDENTAL,23,0,8/13/2017,Region X 
MISAMIS OCCIDENTAL,15,0,8/20/2017,Region X 
MISAMIS OCCIDENTAL,15,0,8/27/2017,Region X 
MISAMIS OCCIDENTAL,19,0,9/10/2017,Region X 
MISAMIS OCCIDENTAL,19,0,9/24/2017,Region X 
MISAMIS OCCIDENTAL,17,0,10/8/2017,Region X 
MISAMIS OCCIDENTAL,14,0,10/22/2017,Region X 
MISAMIS OCCIDENTAL,8,0,11/5/2017,Region X 
MISAMIS OCCIDENTAL,9,0,11/19/2017,Region X 
MISAMIS OCCIDENTAL,8,0,11/26/2017,Region X 
MISAMIS OCCIDENTAL,16,0,12/3/2017,Region X 
MISAMIS OCCIDENTAL,10,0,12/10/2017,Region X 
MISAMIS OCCIDENTAL,18,0,12/17/2017,Region X 
MISAMIS OCCIDENTAL,8,0,12/24/2017,Region X 
MISAMIS OCCIDENTAL,4,0,12/31/2017,Region X 
MISAMIS OCCIDENTAL,0,17,9/3/2017,Region X 
MISAMIS OCCIDENTAL,0,7,9/17/2017,Region X 
MISAMIS OCCIDENTAL,0,13,10/1/2017,Region X 
MISAMIS OCCIDENTAL,0,11,10/15/2017,Region X 
MISAMIS OCCIDENTAL,0,5,10/29/2017,Region X 
MISAMIS ORIENTAL,66,0,1/8/2017,Region X 
MISAMIS ORIENTAL,53,0,1/15/2017,Region X 
MISAMIS ORIENTAL,39,0,1/22/2017,Region X 
MISAMIS ORIENTAL,35,1,1/29/2017,Region X 
MISAMIS ORIENTAL,32,0,2/5/2017,Region X 
MISAMIS ORIENTAL,33,0,2/12/2017,Region X 
MISAMIS ORIENTAL,29,0,2/19/2017,Region X 
MISAMIS ORIENTAL,30,0,2/26/2017,Region X 
MISAMIS ORIENTAL,22,2,3/5/2017,Region X 
MISAMIS ORIENTAL,32,1,3/12/2017,Region X 
MISAMIS ORIENTAL,16,0,3/19/2017,Region X 
MISAMIS ORIENTAL,30,0,3/26/2017,Region X 
MISAMIS ORIENTAL,24,0,4/2/2017,Region X 
MISAMIS ORIENTAL,22,0,4/9/2017,Region X 
MISAMIS ORIENTAL,18,0,4/16/2017,Region X 
MISAMIS ORIENTAL,17,0,4/23/2017,Region X 
MISAMIS ORIENTAL,8,0,4/30/2017,Region X 
MISAMIS ORIENTAL,12,1,5/7/2017,Region X 
MISAMIS ORIENTAL,13,0,5/14/2017,Region X 
MISAMIS ORIENTAL,10,0,5/21/2017,Region X 
MISAMIS ORIENTAL,10,0,5/28/2017,Region X 
MISAMIS ORIENTAL,17,1,6/4/2017,Region X 
MISAMIS ORIENTAL,12,0,6/11/2017,Region X 
MISAMIS ORIENTAL,16,0,6/18/2017,Region X 
MISAMIS ORIENTAL,15,0,6/25/2017,Region X 
MISAMIS ORIENTAL,21,0,7/2/2017,Region X 
MISAMIS ORIENTAL,9,1,7/9/2017,Region X 
MISAMIS ORIENTAL,20,0,7/16/2017,Region X 
MISAMIS ORIENTAL,17,0,7/23/2017,Region X 
MISAMIS ORIENTAL,18,1,7/30/2017,Region X 
MISAMIS ORIENTAL,49,0,8/6/2017,Region X 
MISAMIS ORIENTAL,43,0,8/13/2017,Region X 
MISAMIS ORIENTAL,47,0,8/20/2017,Region X 
MISAMIS ORIENTAL,38,0,8/27/2017,Region X 
MISAMIS ORIENTAL,24,0,9/10/2017,Region X 
MISAMIS ORIENTAL,22,0,9/24/2017,Region X 
MISAMIS ORIENTAL,29,0,10/8/2017,Region X 
MISAMIS ORIENTAL,21,0,10/22/2017,Region X 
MISAMIS ORIENTAL,17,0,11/5/2017,Region X 
MISAMIS ORIENTAL,23,0,11/19/2017,Region X 
MISAMIS ORIENTAL,22,0,11/26/2017,Region X 
MISAMIS ORIENTAL,23,0,12/3/2017,Region X 
MISAMIS ORIENTAL,19,0,12/10/2017,Region X 
MISAMIS ORIENTAL,12,0,12/17/2017,Region X 
MISAMIS ORIENTAL,9,0,12/24/2017,Region X 
MISAMIS ORIENTAL,4,0,12/31/2017,Region X 
MISAMIS ORIENTAL,0,24,9/3/2017,Region X 
MISAMIS ORIENTAL,0,18,9/17/2017,Region X 
MISAMIS ORIENTAL,0,24,10/1/2017,Region X 
MISAMIS ORIENTAL,0,17,10/15/2017,Region X 
MISAMIS ORIENTAL,0,25,10/29/2017,Region X 
DAVAO CITY,38,0,1/8/2017,Region XI
DAVAO CITY,48,2,1/15/2017,Region XI
DAVAO CITY,70,2,1/22/2017,Region XI
DAVAO CITY,56,1,1/29/2017,Region XI
DAVAO CITY,48,1,2/5/2017,Region XI
DAVAO CITY,61,0,2/12/2017,Region XI
DAVAO CITY,51,1,2/19/2017,Region XI
DAVAO CITY,42,1,2/26/2017,Region XI
DAVAO CITY,47,0,3/5/2017,Region XI
DAVAO CITY,43,1,3/12/2017,Region XI
DAVAO CITY,25,1,3/19/2017,Region XI
DAVAO CITY,26,0,3/26/2017,Region XI
DAVAO CITY,20,0,4/2/2017,Region XI
DAVAO CITY,27,0,4/9/2017,Region XI
DAVAO CITY,22,0,4/16/2017,Region XI
DAVAO CITY,22,0,4/23/2017,Region XI
DAVAO CITY,19,0,4/30/2017,Region XI
DAVAO CITY,24,0,5/7/2017,Region XI
DAVAO CITY,35,0,5/14/2017,Region XI
DAVAO CITY,27,0,5/21/2017,Region XI
DAVAO CITY,30,0,5/28/2017,Region XI
DAVAO CITY,30,1,6/4/2017,Region XI
DAVAO CITY,22,0,6/11/2017,Region XI
DAVAO CITY,35,0,6/18/2017,Region XI
DAVAO CITY,49,1,6/25/2017,Region XI
DAVAO CITY,49,0,7/2/2017,Region XI
DAVAO CITY,48,1,7/9/2017,Region XI
DAVAO CITY,48,0,7/16/2017,Region XI
DAVAO CITY,44,0,7/23/2017,Region XI
DAVAO CITY,44,0,7/30/2017,Region XI
DAVAO CITY,50,1,8/6/2017,Region XI
DAVAO CITY,60,0,8/13/2017,Region XI
DAVAO CITY,64,0,8/20/2017,Region XI
DAVAO CITY,52,1,8/27/2017,Region XI
DAVAO CITY,54,0,9/10/2017,Region XI
DAVAO CITY,27,0,9/24/2017,Region XI
DAVAO CITY,22,0,10/8/2017,Region XI
DAVAO CITY,19,0,10/22/2017,Region XI
DAVAO CITY,11,0,11/5/2017,Region XI
DAVAO CITY,19,0,11/19/2017,Region XI
DAVAO CITY,17,0,11/26/2017,Region XI
DAVAO CITY,20,0,12/3/2017,Region XI
DAVAO CITY,29,1,12/10/2017,Region XI
DAVAO CITY,29,1,12/17/2017,Region XI
DAVAO CITY,21,0,12/24/2017,Region XI
DAVAO CITY,25,0,12/31/2017,Region XI
DAVAO CITY,0,32,9/3/2017,Region XI
DAVAO CITY,0,32,9/17/2017,Region XI
DAVAO CITY,1,11,10/1/2017,Region XI
DAVAO CITY,0,20,10/15/2017,Region XI
DAVAO CITY,0,11,10/29/2017,Region XI
DAVAO DE ORO,10,0,1/8/2017,Region XI
DAVAO DE ORO,18,0,1/15/2017,Region XI
DAVAO DE ORO,25,0,1/22/2017,Region XI
DAVAO DE ORO,20,0,1/29/2017,Region XI
DAVAO DE ORO,17,0,2/5/2017,Region XI
DAVAO DE ORO,19,0,2/12/2017,Region XI
DAVAO DE ORO,8,1,2/19/2017,Region XI
DAVAO DE ORO,5,0,2/26/2017,Region XI
DAVAO DE ORO,13,0,3/5/2017,Region XI
DAVAO DE ORO,5,0,3/12/2017,Region XI
DAVAO DE ORO,18,0,3/19/2017,Region XI
DAVAO DE ORO,7,0,3/26/2017,Region XI
DAVAO DE ORO,7,0,4/2/2017,Region XI
DAVAO DE ORO,12,0,4/9/2017,Region XI
DAVAO DE ORO,19,0,4/16/2017,Region XI
DAVAO DE ORO,2,0,4/23/2017,Region XI
DAVAO DE ORO,6,0,4/30/2017,Region XI
DAVAO DE ORO,4,0,5/7/2017,Region XI
DAVAO DE ORO,8,0,5/14/2017,Region XI
DAVAO DE ORO,5,0,5/21/2017,Region XI
DAVAO DE ORO,7,0,5/28/2017,Region XI
DAVAO DE ORO,12,0,6/4/2017,Region XI
DAVAO DE ORO,15,0,6/11/2017,Region XI
DAVAO DE ORO,4,0,6/18/2017,Region XI
DAVAO DE ORO,9,0,6/25/2017,Region XI
DAVAO DE ORO,10,1,7/2/2017,Region XI
DAVAO DE ORO,8,0,7/9/2017,Region XI
DAVAO DE ORO,5,0,7/16/2017,Region XI
DAVAO DE ORO,2,0,7/23/2017,Region XI
DAVAO DE ORO,7,0,7/30/2017,Region XI
DAVAO DE ORO,11,0,8/6/2017,Region XI
DAVAO DE ORO,4,0,8/13/2017,Region XI
DAVAO DE ORO,3,0,8/20/2017,Region XI
DAVAO DE ORO,12,0,8/27/2017,Region XI
DAVAO DE ORO,15,1,9/10/2017,Region XI
DAVAO DE ORO,3,0,9/24/2017,Region XI
DAVAO DE ORO,0,0,10/8/2017,Region XI
DAVAO DE ORO,0,0,10/22/2017,Region XI
DAVAO DE ORO,3,0,11/5/2017,Region XI
DAVAO DE ORO,14,0,11/19/2017,Region XI
DAVAO DE ORO,3,0,11/26/2017,Region XI
DAVAO DE ORO,9,0,12/3/2017,Region XI
DAVAO DE ORO,26,0,12/10/2017,Region XI
DAVAO DE ORO,14,0,12/17/2017,Region XI
DAVAO DE ORO,14,0,12/24/2017,Region XI
DAVAO DE ORO,15,0,12/31/2017,Region XI
DAVAO DE ORO,0,3,9/3/2017,Region XI
DAVAO DE ORO,0,3,9/17/2017,Region XI
DAVAO DE ORO,0,0,10/1/2017,Region XI
DAVAO DE ORO,0,1,10/15/2017,Region XI
DAVAO DE ORO,0,2,10/29/2017,Region XI
DAVAO DEL NORTE,17,0,1/8/2017,Region XI
DAVAO DEL NORTE,52,0,1/15/2017,Region XI
DAVAO DEL NORTE,39,0,1/22/2017,Region XI
DAVAO DEL NORTE,241,0,1/29/2017,Region XI
DAVAO DEL NORTE,37,0,2/5/2017,Region XI
DAVAO DEL NORTE,49,0,2/12/2017,Region XI
DAVAO DEL NORTE,33,0,2/19/2017,Region XI
DAVAO DEL NORTE,26,0,2/26/2017,Region XI
DAVAO DEL NORTE,24,0,3/5/2017,Region XI
DAVAO DEL NORTE,10,0,3/12/2017,Region XI
DAVAO DEL NORTE,22,0,3/19/2017,Region XI
DAVAO DEL NORTE,12,0,3/26/2017,Region XI
DAVAO DEL NORTE,15,0,4/2/2017,Region XI
DAVAO DEL NORTE,12,0,4/9/2017,Region XI
DAVAO DEL NORTE,11,0,4/16/2017,Region XI
DAVAO DEL NORTE,11,0,4/23/2017,Region XI
DAVAO DEL NORTE,9,0,4/30/2017,Region XI
DAVAO DEL NORTE,9,0,5/7/2017,Region XI
DAVAO DEL NORTE,9,0,5/14/2017,Region XI
DAVAO DEL NORTE,16,0,5/21/2017,Region XI
DAVAO DEL NORTE,17,0,5/28/2017,Region XI
DAVAO DEL NORTE,12,0,6/4/2017,Region XI
DAVAO DEL NORTE,5,0,6/11/2017,Region XI
DAVAO DEL NORTE,5,0,6/18/2017,Region XI
DAVAO DEL NORTE,4,0,6/25/2017,Region XI
DAVAO DEL NORTE,4,0,7/2/2017,Region XI
DAVAO DEL NORTE,6,0,7/9/2017,Region XI
DAVAO DEL NORTE,7,0,7/16/2017,Region XI
DAVAO DEL NORTE,7,0,7/23/2017,Region XI
DAVAO DEL NORTE,67,0,7/30/2017,Region XI
DAVAO DEL NORTE,1,0,8/6/2017,Region XI
DAVAO DEL NORTE,2,0,8/13/2017,Region XI
DAVAO DEL NORTE,4,0,8/20/2017,Region XI
DAVAO DEL NORTE,3,0,8/27/2017,Region XI
DAVAO DEL NORTE,12,0,9/10/2017,Region XI
DAVAO DEL NORTE,8,0,9/24/2017,Region XI
DAVAO DEL NORTE,2,0,10/8/2017,Region XI
DAVAO DEL NORTE,4,0,10/22/2017,Region XI
DAVAO DEL NORTE,8,0,11/5/2017,Region XI
DAVAO DEL NORTE,5,0,11/19/2017,Region XI
DAVAO DEL NORTE,3,0,11/26/2017,Region XI
DAVAO DEL NORTE,3,0,12/3/2017,Region XI
DAVAO DEL NORTE,11,0,12/10/2017,Region XI
DAVAO DEL NORTE,10,0,12/17/2017,Region XI
DAVAO DEL NORTE,4,0,12/24/2017,Region XI
DAVAO DEL NORTE,1,0,12/31/2017,Region XI
DAVAO DEL NORTE,0,5,9/3/2017,Region XI
DAVAO DEL NORTE,0,8,9/17/2017,Region XI
DAVAO DEL NORTE,0,7,10/1/2017,Region XI
DAVAO DEL NORTE,0,1,10/15/2017,Region XI
DAVAO DEL NORTE,0,4,10/29/2017,Region XI
DAVAO DEL SUR,2,0,1/8/2017,Region XI
DAVAO DEL SUR,2,0,1/15/2017,Region XI
